2017-2-24 12:14:10.43;1.4;D;8;39.58;44.48;Իրան-Թուրքիա սահմ. գոտի
2017-2-25 9:0:17.6;2.7;D;15;39.18;42.08;Թուրքիա
2017-2-26 2:27:42.37;2.6;D;13;40.83;46.85;Ադրբեջան
2017-2-26 3:15:6.48;1.5; D;10;39.22;46.00;Հայաստան-Նախիջևան սահմ. գոտի
2017-2-26 8:22:9.64;1.2;D;14;39.90;44.92;Հայաստան
2017-2-28 4:33:9.63;1.1;D;8;40.83;44.25;Հայաստա
2017-2-28 6:17:23.46;3.9;C;9;39.25;46.43;Հայաստան
2017-2-28 6:28:14.35;3.4;C;8;39.23;46.43;Հայաստան
2017-2-28 9:15:36.9;1.8; D;10;39.22;46.38;Հայաստան
2017-2-28 21:17:0.4;2.7; D;6;38.30;44.87;Իրան
2017-2-28 23:25:9.61;2.0; D;7;38.83;42.97;Թուրքիա(VAN)
